"N","min(C)","q1(C)","med(C)","q3(C)","max(C)","avg(C)","std(C)","min(Area)","q1(Area)","med(Area)","q3(Area)","max(Area)","avg(Area)","std(Area)","min(vtkOriginalCellIds)","q1(vtkOriginalCellIds)","med(vtkOriginalCellIds)","q3(vtkOriginalCellIds)","max(vtkOriginalCellIds)","avg(vtkOriginalCellIds)","std(vtkOriginalCellIds)","vtkValidPointMask","Time"
1,0.12053,0.12053,0.12053,0.12053,0.12053,0.12053,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.0895
1,0.12054,0.12054,0.12054,0.12054,0.12054,0.12054,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.09
1,0.12054,0.12054,0.12054,0.12054,0.12054,0.12054,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.0905
1,0.12055,0.12055,0.12055,0.12055,0.12055,0.12055,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.091
1,0.12056,0.12056,0.12056,0.12056,0.12056,0.12056,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.0915
1,0.12056,0.12056,0.12056,0.12056,0.12056,0.12056,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.092
1,0.12057,0.12057,0.12057,0.12057,0.12057,0.12057,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.0925
1,0.12058,0.12058,0.12058,0.12058,0.12058,0.12058,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.093
1,0.1206,0.1206,0.1206,0.1206,0.1206,0.1206,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.0935
1,0.12061,0.12061,0.12061,0.12061,0.12061,0.12061,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.094
1,0.12063,0.12063,0.12063,0.12063,0.12063,0.12063,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.0945
1,0.12064,0.12064,0.12064,0.12064,0.12064,0.12064,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.095
1,0.12066,0.12066,0.12066,0.12066,0.12066,0.12066,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.0955
1,0.12067,0.12067,0.12067,0.12067,0.12067,0.12067,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.096
1,0.12068,0.12068,0.12068,0.12068,0.12068,0.12068,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.0965
1,0.1207,0.1207,0.1207,0.1207,0.1207,0.1207,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.097
1,0.12071,0.12071,0.12071,0.12071,0.12071,0.12071,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.0975
1,0.12072,0.12072,0.12072,0.12072,0.12072,0.12072,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.098
1,0.12073,0.12073,0.12073,0.12073,0.12073,0.12073,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.0985
1,0.12073,0.12073,0.12073,0.12073,0.12073,0.12073,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.099
1,0.12074,0.12074,0.12074,0.12074,0.12074,0.12074,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.0995
1,0.12075,0.12075,0.12075,0.12075,0.12075,0.12075,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.1
1,0.12076,0.12076,0.12076,0.12076,0.12076,0.12076,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.1005
1,0.12077,0.12077,0.12077,0.12077,0.12077,0.12077,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.101
1,0.12078,0.12078,0.12078,0.12078,0.12078,0.12078,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.1015
1,0.12079,0.12079,0.12079,0.12079,0.12079,0.12079,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.102
1,0.12081,0.12081,0.12081,0.12081,0.12081,0.12081,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.1025
1,0.12082,0.12082,0.12082,0.12082,0.12082,0.12082,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.103
1,0.12084,0.12084,0.12084,0.12084,0.12084,0.12084,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.1035
1,0.12085,0.12085,0.12085,0.12085,0.12085,0.12085,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.104
1,0.12087,0.12087,0.12087,0.12087,0.12087,0.12087,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.1045
1,0.12089,0.12089,0.12089,0.12089,0.12089,0.12089,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.105
1,0.12092,0.12092,0.12092,0.12092,0.12092,0.12092,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.1055
1,0.12094,0.12094,0.12094,0.12094,0.12094,0.12094,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.106
1,0.12096,0.12096,0.12096,0.12096,0.12096,0.12096,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.1065
1,0.12099,0.12099,0.12099,0.12099,0.12099,0.12099,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.107
1,0.12101,0.12101,0.12101,0.12101,0.12101,0.12101,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.1075
1,0.12104,0.12104,0.12104,0.12104,0.12104,0.12104,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.108
1,0.12106,0.12106,0.12106,0.12106,0.12106,0.12106,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.1085
1,0.12108,0.12108,0.12108,0.12108,0.12108,0.12108,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.109
1,0.1211,0.1211,0.1211,0.1211,0.1211,0.1211,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.1095
1,0.12112,0.12112,0.12112,0.12112,0.12112,0.12112,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.11
1,0.12114,0.12114,0.12114,0.12114,0.12114,0.12114,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.1105
1,0.12116,0.12116,0.12116,0.12116,0.12116,0.12116,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.111
1,0.12118,0.12118,0.12118,0.12118,0.12118,0.12118,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.1115
1,0.12119,0.12119,0.12119,0.12119,0.12119,0.12119,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.112
1,0.12121,0.12121,0.12121,0.12121,0.12121,0.12121,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.1125
1,0.12122,0.12122,0.12122,0.12122,0.12122,0.12122,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.113
1,0.12122,0.12122,0.12122,0.12122,0.12122,0.12122,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.1135
1,0.12123,0.12123,0.12123,0.12123,0.12123,0.12123,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.114
1,0.12123,0.12123,0.12123,0.12123,0.12123,0.12123,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.1145
1,0.12124,0.12124,0.12124,0.12124,0.12124,0.12124,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.115
1,0.12124,0.12124,0.12124,0.12124,0.12124,0.12124,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.1155
1,0.12124,0.12124,0.12124,0.12124,0.12124,0.12124,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.116
1,0.12124,0.12124,0.12124,0.12124,0.12124,0.12124,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.1165
1,0.12125,0.12125,0.12125,0.12125,0.12125,0.12125,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.117
1,0.12125,0.12125,0.12125,0.12125,0.12125,0.12125,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.1175
1,0.12127,0.12127,0.12127,0.12127,0.12127,0.12127,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.118
1,0.12128,0.12128,0.12128,0.12128,0.12128,0.12128,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.1185
1,0.1213,0.1213,0.1213,0.1213,0.1213,0.1213,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.119
1,0.12132,0.12132,0.12132,0.12132,0.12132,0.12132,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.1195
1,0.12135,0.12135,0.12135,0.12135,0.12135,0.12135,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.12
1,0.12138,0.12138,0.12138,0.12138,0.12138,0.12138,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.1205
1,0.12141,0.12141,0.12141,0.12141,0.12141,0.12141,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.121
1,0.12143,0.12143,0.12143,0.12143,0.12143,0.12143,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.1215
1,0.12146,0.12146,0.12146,0.12146,0.12146,0.12146,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.122
1,0.12149,0.12149,0.12149,0.12149,0.12149,0.12149,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.1225
1,0.12153,0.12153,0.12153,0.12153,0.12153,0.12153,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.123
1,0.12157,0.12157,0.12157,0.12157,0.12157,0.12157,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.1235
1,0.1216,0.1216,0.1216,0.1216,0.1216,0.1216,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.124
1,0.12164,0.12164,0.12164,0.12164,0.12164,0.12164,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.1245
1,0.12167,0.12167,0.12167,0.12167,0.12167,0.12167,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.125
1,0.12171,0.12171,0.12171,0.12171,0.12171,0.12171,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.1255
1,0.12174,0.12174,0.12174,0.12174,0.12174,0.12174,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.126
1,0.12177,0.12177,0.12177,0.12177,0.12177,0.12177,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.1265
1,0.1218,0.1218,0.1218,0.1218,0.1218,0.1218,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.127
1,0.12182,0.12182,0.12182,0.12182,0.12182,0.12182,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.1275
1,0.12185,0.12185,0.12185,0.12185,0.12185,0.12185,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.128
1,0.12188,0.12188,0.12188,0.12188,0.12188,0.12188,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.1285
1,0.12191,0.12191,0.12191,0.12191,0.12191,0.12191,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.129
1,0.12194,0.12194,0.12194,0.12194,0.12194,0.12194,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.1295
1,0.12197,0.12197,0.12197,0.12197,0.12197,0.12197,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.13
1,0.12199,0.12199,0.12199,0.12199,0.12199,0.12199,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.1305
1,0.122,0.122,0.122,0.122,0.122,0.122,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.131
1,0.12202,0.12202,0.12202,0.12202,0.12202,0.12202,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.1315
1,0.12204,0.12204,0.12204,0.12204,0.12204,0.12204,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.132
1,0.12205,0.12205,0.12205,0.12205,0.12205,0.12205,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.1325
1,0.12207,0.12207,0.12207,0.12207,0.12207,0.12207,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.133
1,0.12208,0.12208,0.12208,0.12208,0.12208,0.12208,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.1335
1,0.1221,0.1221,0.1221,0.1221,0.1221,0.1221,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.134
1,0.12211,0.12211,0.12211,0.12211,0.12211,0.12211,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.1345
1,0.12212,0.12212,0.12212,0.12212,0.12212,0.12212,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.135
1,0.12213,0.12213,0.12213,0.12213,0.12213,0.12213,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.1355
1,0.12214,0.12214,0.12214,0.12214,0.12214,0.12214,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.136
1,0.12215,0.12215,0.12215,0.12215,0.12215,0.12215,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.1365
1,0.12216,0.12216,0.12216,0.12216,0.12216,0.12216,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.137
1,0.12217,0.12217,0.12217,0.12217,0.12217,0.12217,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.1375
1,0.12217,0.12217,0.12217,0.12217,0.12217,0.12217,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.138
1,0.12218,0.12218,0.12218,0.12218,0.12218,0.12218,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.1385
1,0.12219,0.12219,0.12219,0.12219,0.12219,0.12219,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.139
1,0.12221,0.12221,0.12221,0.12221,0.12221,0.12221,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.1395
1,0.12222,0.12222,0.12222,0.12222,0.12222,0.12222,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.14
1,0.12222,0.12222,0.12222,0.12222,0.12222,0.12222,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.1405
1,0.12223,0.12223,0.12223,0.12223,0.12223,0.12223,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.141
1,0.12224,0.12224,0.12224,0.12224,0.12224,0.12224,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.1415
1,0.12224,0.12224,0.12224,0.12224,0.12224,0.12224,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.142
1,0.12224,0.12224,0.12224,0.12224,0.12224,0.12224,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.1425
1,0.12224,0.12224,0.12224,0.12224,0.12224,0.12224,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.143
1,0.12224,0.12224,0.12224,0.12224,0.12224,0.12224,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.1435
1,0.12224,0.12224,0.12224,0.12224,0.12224,0.12224,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.144
1,0.12224,0.12224,0.12224,0.12224,0.12224,0.12224,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.1445
1,0.12223,0.12223,0.12223,0.12223,0.12223,0.12223,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.145
1,0.12222,0.12222,0.12222,0.12222,0.12222,0.12222,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.1455
1,0.12221,0.12221,0.12221,0.12221,0.12221,0.12221,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.146
1,0.1222,0.1222,0.1222,0.1222,0.1222,0.1222,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.1465
1,0.12219,0.12219,0.12219,0.12219,0.12219,0.12219,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.147
1,0.12217,0.12217,0.12217,0.12217,0.12217,0.12217,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.1475
1,0.12215,0.12215,0.12215,0.12215,0.12215,0.12215,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.148
1,0.12213,0.12213,0.12213,0.12213,0.12213,0.12213,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.1485
1,0.12211,0.12211,0.12211,0.12211,0.12211,0.12211,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.149
1,0.12209,0.12209,0.12209,0.12209,0.12209,0.12209,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.1495
1,0.12208,0.12208,0.12208,0.12208,0.12208,0.12208,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.15
1,0.12206,0.12206,0.12206,0.12206,0.12206,0.12206,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.1505
1,0.12205,0.12205,0.12205,0.12205,0.12205,0.12205,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.151
1,0.12204,0.12204,0.12204,0.12204,0.12204,0.12204,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.1515
1,0.12204,0.12204,0.12204,0.12204,0.12204,0.12204,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.152
1,0.12203,0.12203,0.12203,0.12203,0.12203,0.12203,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.1525
1,0.12203,0.12203,0.12203,0.12203,0.12203,0.12203,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.153
1,0.12203,0.12203,0.12203,0.12203,0.12203,0.12203,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.1535
1,0.12202,0.12202,0.12202,0.12202,0.12202,0.12202,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.154
1,0.12201,0.12201,0.12201,0.12201,0.12201,0.12201,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.1545
1,0.122,0.122,0.122,0.122,0.122,0.122,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.155
1,0.12199,0.12199,0.12199,0.12199,0.12199,0.12199,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.1555
1,0.12197,0.12197,0.12197,0.12197,0.12197,0.12197,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.156
1,0.12195,0.12195,0.12195,0.12195,0.12195,0.12195,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.1565
1,0.12192,0.12192,0.12192,0.12192,0.12192,0.12192,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.157
1,0.1219,0.1219,0.1219,0.1219,0.1219,0.1219,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.1575
1,0.12187,0.12187,0.12187,0.12187,0.12187,0.12187,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.158
1,0.12183,0.12183,0.12183,0.12183,0.12183,0.12183,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.1585
1,0.12179,0.12179,0.12179,0.12179,0.12179,0.12179,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.159
1,0.12176,0.12176,0.12176,0.12176,0.12176,0.12176,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.1595
1,0.12172,0.12172,0.12172,0.12172,0.12172,0.12172,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.16
1,0.12167,0.12167,0.12167,0.12167,0.12167,0.12167,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.1605
1,0.12162,0.12162,0.12162,0.12162,0.12162,0.12162,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.161
1,0.12158,0.12158,0.12158,0.12158,0.12158,0.12158,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.1615
1,0.12154,0.12154,0.12154,0.12154,0.12154,0.12154,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.162
1,0.1215,0.1215,0.1215,0.1215,0.1215,0.1215,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.1625
1,0.12147,0.12147,0.12147,0.12147,0.12147,0.12147,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.163
1,0.12143,0.12143,0.12143,0.12143,0.12143,0.12143,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.1635
1,0.1214,0.1214,0.1214,0.1214,0.1214,0.1214,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.164
1,0.12137,0.12137,0.12137,0.12137,0.12137,0.12137,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.1645
1,0.12135,0.12135,0.12135,0.12135,0.12135,0.12135,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.165
1,0.12132,0.12132,0.12132,0.12132,0.12132,0.12132,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.1655
1,0.1213,0.1213,0.1213,0.1213,0.1213,0.1213,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.166
1,0.12127,0.12127,0.12127,0.12127,0.12127,0.12127,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.1665
1,0.12124,0.12124,0.12124,0.12124,0.12124,0.12124,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.167
1,0.12121,0.12121,0.12121,0.12121,0.12121,0.12121,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.1675
1,0.12118,0.12118,0.12118,0.12118,0.12118,0.12118,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.168
1,0.12114,0.12114,0.12114,0.12114,0.12114,0.12114,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.1685
1,0.12111,0.12111,0.12111,0.12111,0.12111,0.12111,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.169
1,0.12108,0.12108,0.12108,0.12108,0.12108,0.12108,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.1695
1,0.12105,0.12105,0.12105,0.12105,0.12105,0.12105,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.17
1,0.12103,0.12103,0.12103,0.12103,0.12103,0.12103,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.1705
1,0.121,0.121,0.121,0.121,0.121,0.121,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.171
1,0.12098,0.12098,0.12098,0.12098,0.12098,0.12098,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.1715
1,0.12096,0.12096,0.12096,0.12096,0.12096,0.12096,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.172
1,0.12095,0.12095,0.12095,0.12095,0.12095,0.12095,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.1725
1,0.12094,0.12094,0.12094,0.12094,0.12094,0.12094,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.173
1,0.12094,0.12094,0.12094,0.12094,0.12094,0.12094,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.1735
1,0.12094,0.12094,0.12094,0.12094,0.12094,0.12094,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.174
1,0.12094,0.12094,0.12094,0.12094,0.12094,0.12094,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.1745
1,0.12094,0.12094,0.12094,0.12094,0.12094,0.12094,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.175
1,0.12094,0.12094,0.12094,0.12094,0.12094,0.12094,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.1755
1,0.12093,0.12093,0.12093,0.12093,0.12093,0.12093,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.176
1,0.12093,0.12093,0.12093,0.12093,0.12093,0.12093,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.1765
1,0.12093,0.12093,0.12093,0.12093,0.12093,0.12093,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.177
1,0.12093,0.12093,0.12093,0.12093,0.12093,0.12093,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.1775
1,0.12092,0.12092,0.12092,0.12092,0.12092,0.12092,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.178
1,0.12092,0.12092,0.12092,0.12092,0.12092,0.12092,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.1785
1,0.12091,0.12091,0.12091,0.12091,0.12091,0.12091,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.179
1,0.12091,0.12091,0.12091,0.12091,0.12091,0.12091,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.1795
1,0.1209,0.1209,0.1209,0.1209,0.1209,0.1209,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.18
1,0.12089,0.12089,0.12089,0.12089,0.12089,0.12089,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.1805
1,0.12089,0.12089,0.12089,0.12089,0.12089,0.12089,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.181
1,0.12089,0.12089,0.12089,0.12089,0.12089,0.12089,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.1815
1,0.12089,0.12089,0.12089,0.12089,0.12089,0.12089,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.182
1,0.1209,0.1209,0.1209,0.1209,0.1209,0.1209,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.1825
1,0.12091,0.12091,0.12091,0.12091,0.12091,0.12091,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.183
1,0.12093,0.12093,0.12093,0.12093,0.12093,0.12093,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.1835
1,0.12095,0.12095,0.12095,0.12095,0.12095,0.12095,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.184
1,0.12096,0.12096,0.12096,0.12096,0.12096,0.12096,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.1845
1,0.12098,0.12098,0.12098,0.12098,0.12098,0.12098,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.185
1,0.12099,0.12099,0.12099,0.12099,0.12099,0.12099,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.1855
1,0.12101,0.12101,0.12101,0.12101,0.12101,0.12101,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.186
1,0.12102,0.12102,0.12102,0.12102,0.12102,0.12102,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.1865
1,0.12104,0.12104,0.12104,0.12104,0.12104,0.12104,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.187
1,0.12106,0.12106,0.12106,0.12106,0.12106,0.12106,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.1875
1,0.12108,0.12108,0.12108,0.12108,0.12108,0.12108,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.188
1,0.12109,0.12109,0.12109,0.12109,0.12109,0.12109,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.1885
1,0.12111,0.12111,0.12111,0.12111,0.12111,0.12111,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.189
1,0.12113,0.12113,0.12113,0.12113,0.12113,0.12113,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.1895
